danceability,playlist_genre,valence,track_artist,track_popularity,track_album_name,track_id,track_name,track_album_release_date,instrumentalness,acousticness
0.687,gaming,0.886,"Alok, Ella Eyre, Kenny Dope, Never Dull",76,Deep Down (feat. Never Dull),7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),2022-06-17,0.0,0.0112
0.755,gaming,0.381,Doja Cat,76,Scarlet,5PyDJG7SQRgWXefgexqIge,Agora Hills,2023-09-20,0.000177,0.183
0.83,gaming,0.848,Dyan Dxddy,76,CUTE DEPRESSED,06PqeO7IInus2yvzsZwZhf,CUTE DEPRESSED,2024-02-02,0.748,0.503
0.593,gaming,0.591,Eternxlkz,75,BRODYAGA FUNK,2V3hsJU3bTOATih0Fm4aDp,BRODYAGA FUNK,2023-11-17,0.968,0.269
0.613,gaming,0.686,"ZWE1HVNDXR, yatashigang",75,LOVELY BASTARDS,0EqczV3o6fwksegAavIHpX,LOVELY BASTARDS,2023-08-25,0.899,0.832
0.628,gaming,0.399,"Marnik, Naeleck, VINAI",75,Boyz In Paris (with VINAI),17NHXI2CJp7KgdcwcDnRx4,Boyz In Paris (with VINAI),2023-07-28,4.67e-05,0.0398
0.686,gaming,0.355,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",75,Watch This (ARIZONATEARS Pluggnb Remix),0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,2023-02-05,0.103,0.0103
0.696,gaming,0.698,"Tiësto, Tate McRae",75,DRIVE,36gcliMRX1vCpgnrZE3dFZ,10:35,2023-04-21,3.78e-06,0.0683
0.805,gaming,0.818,PAWSA,74,TOO COOL TO BE CARELESS,6KqM3xmPIDonsTjCSGrrr5,TOO COOL TO BE CARELESS,2024-07-05,0.302,0.002
0.721,gaming,0.774,"Bibi Babydoll, Dj Brunin XM, KZA Produções",74,Automotivo Bibi Fogosa,2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,2023-11-10,2.11e-06,0.26
0.773,gaming,0.571,Imagine Dragons,74,Bones,0HqZX76SFLDz2aW8aiqi7G,Bones,2022-03-11,0.0,0.0206
0.824,gaming,0.212,A$AP Rocky,74,Tailor Swif,5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,2024-08-30,0.0,0.149
0.475,gaming,0.245,"Drake, J. Cole",74,For All The Dogs,7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),2023-10-06,0.0,0.0306
0.762,gaming,0.757,"FISHER, Kita Alexander",73,Atmosphere,63HwAAXuSV2tzIUPoHOwZa,Atmosphere,2023-08-11,0.142,0.00623
0.737,gaming,0.304,"Memphis Cult, Groove Dealers, SPLYXER",73,Memphis Cult Vol. 6,3K5KXm1uZjiyQk0J7op1xf,9mm,2023-02-23,2.58e-05,0.00322
0.815,gaming,0.694,"bbno$, Rich Brian",73,eat ya veggies,1golLrmqyxDWedF7YUHCOD,edamame,2021-10-08,0.000143,0.0232
0.76,gaming,0.113,Yeat,73,2093,5NAOhPAZ57eFAXr3qatS6i,Breathe,2024-02-16,0.924,0.0284
0.585,gaming,0.607,Odetari,73,GOOD LOYAL THOTS,06tNJ27nVxbDwhiQMChWyr,GOOD LOYAL THOTS,2023-03-15,0.000142,0.0566
0.654,gaming,0.267,Key Glock,73,Glockoma 2 (Deluxe),5GCU2LJWPzoP8Q6nexs61z,Let's Go,2023-06-23,0.0,0.00258
0.588,gaming,0.492,"League of Legends, NewJeans",73,GODS,210JJAa9nJOgNa0YNrsT5g,GODS,2023-10-04,3.23e-05,0.00685
0.681,gaming,0.331,"21 Savage, Travis Scott, Metro Boomin",73,american dream,2yUzr8Sr6ldG8vmHhZwTnz,née-nah,2024-01-12,0.0,0.00465
0.501,afrobeats,0.623,"Bnxn, Rema",71,Fi Kan We Kan,771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,2024-10-15,9.25e-05,0.109
0.726,afrobeats,0.636,Young Jonn,70,Jiggy Forever,4KZMoDuxwSYP63bhbnMqe3,Stronger,2024-04-12,9.65e-05,0.477
0.782,afrobeats,0.44,Ayo Maff,69,MAFFIAN,10y7iW3rc8bzGbhAC3mNPA,Are you there?,2024-08-15,1.42e-06,0.509
0.502,afrobeats,0.645,"Asake, Wizkid",72,Lungu Boy,13VXuHw3O8Yt7VwRIDqSo4,MMS,2024-08-08,0.0341,0.677
0.754,afrobeats,0.838,Rema,68,HEIS,7ySC0IjVS1PMEdsZOvsUK2,OZEBA,2024-07-10,0.0,0.136
0.683,afrobeats,0.758,Tyla,78,TYLA +,1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,2024-10-11,0.00826,0.277
0.749,afrobeats,0.903,"Davido, YG Marley",76,Awuke,6e0YUaVAfDxUabmybOjguy,Awuke,2024-10-31,1.63e-05,0.308
0.374,afrobeats,0.718,"Hyce, BoyPee, Brown Joel",68,Constantly,3MldGIMtPcupNBI4Dnxolr,Constantly,2024-08-28,0.0,0.172
0.737,afrobeats,0.746,"Wizkid, Brent Faiyaz",77,Piece of My Heart (feat. Brent Faiyaz),2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),2024-10-18,6.92e-06,0.252
0.897,afrobeats,0.546,"Smur Lee, ODUMODUBLVCK, Shallipopi",71,JUJU (feat. Shallipopi),6XBIOtdSL47qn201KKNCA0,JUJU (feat. Shallipopi),2024-08-22,0.000531,0.116
0.578,afrobeats,0.425,"FOLA, Bnxn",68,alone (Remix),2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,2024-10-04,3.38e-06,0.554
0.49,afrobeats,0.567,"Ayo Maff, Fireboy DML",68,Dealer,5Wxkvvb6pLky16pwq4gBI3,Dealer,2024-04-16,7.59e-06,0.714
0.574,j-pop,0.836,YOASOBI,72,アイドル,7ovUcF5uHTBRzUpB6ZOmvt,アイドル,2023-04-12,1.07e-06,0.112
0.577,j-pop,0.292,Kenshi Yonezu,72,KICK BACK,3khEEPRyBeOUabbmOPJzAG,KICK BACK,2022-10-12,3.36e-06,0.00207
0.531,j-pop,0.775,Mrs. GREEN APPLE,77,ライラック,78W4mTLIh4qoLu92W4IQhO,ライラック,2024-04-11,0.0,0.0176
0.479,j-pop,0.639,Tatsuya Kitani,71,青のすみか,12usPU2WnqgCHAW1EK2dfd,青のすみか,2023-07-07,0.0,0.0134
0.853,j-pop,0.746,Creepy Nuts,80,Bling-Bang-Bang-Born,0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,2024-01-07,0.00985,0.0841
0.545,j-pop,0.735,Yuuri,73,カーテンコール,1nysdCpKAh6yif4JkmoiNy,カーテンコール,2024-07-19,0.0,0.103
0.695,j-pop,0.726,ヨルシカ,70,晴る,5eY7692tmgHB9dbmq6wa2M,晴る,2024-01-05,3.58e-06,0.032
0.693,j-pop,0.944,OneRepublic,69,Nobody (from Kaiju No. 8),47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,2024-04-12,0.0,0.395
0.576,j-pop,0.172,YUNGBLUD,68,Abyss (from Kaiju No. 8),2kLWSmKHhfUBepkIA9oNe5,Abyss - from Kaiju No. 8,2024-01-19,0.0,0.00615
0.436,j-pop,0.428,"MAN WITH A MISSION, milet",68,絆ノ奇跡,2VBLFxCUyFp5BfmsZpxcis,絆ノ奇跡,2023-04-10,0.0,0.0046
0.829,j-pop,0.757,Vaundy,68,タイムパラドックス,3jNwPOqdPvQIr5dRT0hzgY,タイムパラドックス,2024-01-07,1.45e-06,0.439
0.543,metal,0.56,Metallica,75,Master Of Puppets (Remastered),2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,1986-03-03,0.431,0.000647
0.285,metal,0.669,Iron Maiden,71,Piece of Mind (2015 Remaster),4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,1983,0.00909,0.0318
0.43,metal,0.703,Pantera,73,Vulgar Display of Power,7fcfNW0XxTWlwVlftzfDOR,Walk,1992-02-21,0.00221,0.000155
0.417,metal,0.287,System Of A Down,83,Toxicity,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,2001-09-04,0.0015,0.000278
0.283,metal,0.226,Korn,68,Korn,1pr9TZGOXeJUggIal1Wq3R,Blind,1994-10-11,0.0038,0.00678
0.437,metal,0.413,Metallica,72,...And Justice For All,5IX4TbIR5mMHGE4wiWwKW0,One,1988-08-25,0.0857,0.00111
0.365,metal,0.342,Danzig,69,Danzig,7txxAtOMwLLnQTpKeBL6bp,Mother,1988-01-01,0.000457,0.00726
0.415,metal,0.437,Pantera,71,Cowboys from Hell,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,1990-07-20,0.0345,0.00437
0.354,metal,0.194,Slipknot,80,Vol. 3: The Subliminal Verses,61mWefnWQOLf90gepjOCb3,Duality,2004,0.000294,0.000237
0.577,metal,0.604,Metallica,79,Metallica,5sICkBXVmaCQk5aISGR3x1,Enter Sandman,1991-08-12,0.0114,0.00213
0.58,metal,0.683,Avenged Sevenfold,75,Hail to the King,5anCkDvJ17aznvK5TED5uo,Hail to the King,2013-08-23,0.0259,0.000297
0.353,metal,0.525,Korn,77,Follow The Leader,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,1998-08-18,0.105,2.23e-05
0.59,metal,0.586,Rob Zombie,77,Hellbilly Deluxe,6Nm8h73ycDG2saCnZV8poF,Dragula,1998-01-01,0.000105,8.75e-05
0.554,metal,0.233,Avenged Sevenfold,70,Nightmare,4UEo1b0wWrtHMC8bVqPiH8,Nightmare,2010-07-23,9.98e-05,0.000318
0.443,metal,0.372,Deftones,77,Around the Fur,1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),1997-10-27,0.205,1.33e-05
0.567,metal,0.191,TOOL,68,Lateralus,55mJleti2WfWEFNFcBduhc,Schism,2001-05-15,0.417,0.0012
0.669,hip-hop,0.684,"Dr. Dre, Snoop Dogg",76,The Chronic,5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",1992-12-15,0.0,0.00182
0.916,reggae,0.761,Bob Marley & The Wailers,79,Uprising,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,1980-06-10,0.00016,0.36
0.836,reggae,0.753,Damian Marley,68,Welcome to Jamrock,22AbXxQbMdVqEz7xJjhccG,Welcome To Jamrock,2005-01-01,0.0,0.0208
0.883,reggae,0.946,Chaka Demus & Pliers,68,Tease Me,1HGyhNaRUFEDBiVLbvtbL6,Murder She Wrote,1993-01-01,0.00026,0.161
0.929,reggae,0.755,Bob Marley & The Wailers,70,Confrontation,7BfW1eoDh27W69nxsmRicb,Buffalo Soldier,1983-05-23,5.3e-06,0.143
0.816,hip-hop,0.527,"Dr. Dre, Snoop Dogg",81,2001,503OTo2dSqe7qk76rgsbep,Still D.R.E.,1999-11-16,0.00031,0.16
0.901,hip-hop,0.67,The Notorious B.I.G.,78,Life After Death (2014 Remastered Edition),7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,1997-03-04,0.0,0.145
0.535,hip-hop,0.495,Ms. Lauryn Hill,74,The Miseducation of Lauryn Hill,0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),1998-08-25,0.0,0.0393
0.874,hip-hop,0.717,2Pac,74,R U Still Down? [Remember Me],4AE7Lj39VnSZNOmGH2iZaq,Do For Love,1997-01-01,0.00479,0.0578
0.763,hip-hop,0.504,Mobb Deep,74,The Infamous,33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",1995-04-25,0.0114,0.0146
0.584,hip-hop,0.579,"Luniz, Michael Marshall",73,Operation Stackola,4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,1995-07-04,0.0,0.209
0.9,hip-hop,0.867,"Big Pun, Joe",72,Capital Punishment,3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,1998-04-28,0.00156,0.2
0.889,hip-hop,0.782,The Notorious B.I.G.,73,Ready to Die (The Remaster),5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,1994-09-13,0.0,0.47
0.669,hip-hop,0.684,"Dr. Dre, Snoop Dogg",76,The Chronic,5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",1992-12-15,0.0,0.00182
0.512,hip-hop,0.565,Wu-Tang Clan,72,Enter The Wu-Tang (36 Chambers) [Expanded Edition],119c93MHjrDLJTApCVGpvx,C.R.E.A.M. (Cash Rules Everything Around Me),1993-11-09,0.00958,0.555
0.897,hip-hop,0.769,Cypress Hill,70,Black Sunday,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,1993-07-20,0.186,0.0291
0.918,hip-hop,0.608,Outkast,70,ATLiens,2vfvGlqCB7oertO5VLE0sz,ATLiens,1996-08-27,8.01e-06,0.0296
0.665,hip-hop,0.887,Nas,70,Illmatic,0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,1994-04-19,0.0,0.0394
0.934,hip-hop,0.768,"Ice Cube, Das EFX",69,Bootlegs And B-Sides,3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,1994-11-22,8.6e-06,0.031
0.773,hip-hop,0.322,2Pac,68,Me Against The World,6tDxrq4FxEL2q15y37tXT9,Dear Mama,1995-03-14,0.0,0.371
0.813,hip-hop,0.241,Mobb Deep,68,The Infamous,7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,1995-04-25,1.26e-06,0.125
0.845,hip-hop,0.904,"The Notorious B.I.G., Mase, Diddy",72,Life After Death (2014 Remastered Edition),4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,1997-03-04,2.1e-06,0.0128
0.848,hip-hop,0.744,A Tribe Called Quest,68,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,1990-04-17,0.000699,0.173
0.598,hip-hop,0.595,2Pac,68,Strictly 4 My N.I.G.G.A.Z...,0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,1993-02-16,0.0,0.144
0.532,rock,0.755,AC/DC,81,Back In Black,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,1980-07-25,0.000513,0.00287
0.645,rock,0.535,Tears For Fears,85,Songs From The Big Chair (Super Deluxe Edition),4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,1985-02-25,0.00389,0.347
0.491,rock,0.472,Journey,72,The Essential Journey,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',2001-10-16,0.0,0.25
0.671,rock,0.732,TOTO,83,Toto IV,2374M0fQpWi3dLnB54qaLX,Africa,1982-04-08,8.01e-05,0.257
0.31,rock,0.763,AC/DC,83,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,1980-07-25,0.00965,0.011
0.527,rock,0.495,Bruce Springsteen,82,Born In The U.S.A.,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,1984-06-04,0.0,0.0115
0.541,rock,0.812,Bon Jovi,81,Slippery When Wet,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,1986-08-16,2.18e-06,0.0663
0.509,rock,0.774,Bryan Adams,80,Reckless (30th Anniversary / Deluxe Edition),0GONea6G2XdnHWjNZd6zt3,Summer Of '69,1984-11-05,0.0,0.0183
0.743,rock,0.82,The Clash,80,Combat Rock (Remastered),39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,1982,0.0,0.0804
0.671,rock,0.462,"Queen, David Bowie",79,Hot Space (2011 Remaster),2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,1982-05-03,0.0,0.429
0.535,rock,0.901,Joan Jett & the Blackhearts,77,I Love Rock 'N' Roll (Expanded Edition),2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,1981-11-18,0.0,0.326
0.631,rock,0.971,The Rolling Stones,76,Tattoo You (2009 Re-Mastered),7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,1981-08-24,0.137,0.0429
0.572,rock,0.795,Van Halen,75,1984 (Remastered),7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,1984-01-04,0.000377,0.171
0.623,rock,0.573,Tom Petty,75,Full Moon Fever,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',1989-01-01,0.0,0.212
0.529,rock,0.188,Europe,74,The Final Countdown (Expanded Edition),3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,1986,0.000827,0.0628
0.389,rock,0.303,AC/DC,73,Back In Black,69QHm3pustz01CJRwdo20z,Hells Bells,1980-07-25,0.0055,0.00532
0.558,rock,0.429,The Police,73,Ghost In The Machine (Remastered 2003),44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,1981-10-02,0.0626,0.121
0.516,rock,0.907,Don Henley,73,Building The Perfect Beast,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,1984-11-19,0.00572,0.501
0.489,rock,0.435,David Bowie,72,"""Heroes"" (2017 Remaster)",7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,1977,0.49,0.000678
0.398,rock,0.584,Bruce Springsteen,72,Born In The U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,1984-06-04,7.75e-05,0.000373
0.766,rock,0.965,Tom Petty,73,Full Moon Fever,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,1989-01-01,2.49e-06,0.0513
0.267,rock,0.568,Def Leppard,72,Hysteria (Super Deluxe),0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,1987-08-03,0.0,0.00211
0.253,rock,0.258,Bon Jovi,72,Slippery When Wet,0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,1986-08-16,0.0146,0.129
0.526,rock,0.451,Van Halen,72,1984 (Remastered),05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,1984-01-04,4.75e-05,0.00122
0.561,rock,0.635,Bryan Adams,71,Reckless (30th Anniversary / Deluxe Edition),2RWFncSWZEhSRRifqiDNVV,Run To You,1984-11-05,3.66e-05,0.00515
0.797,rock,0.866,The Clash,71,Combat Rock (Remastered),56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,1982,0.0,0.291
0.285,rock,0.669,Iron Maiden,71,Piece of Mind (2015 Remaster),4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,1983,0.00909,0.0318
0.932,rock,0.757,Queen,71,The Game (Deluxe Remastered Version),57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,1980-06-27,0.329,0.115
0.691,rock,0.685,Duran Duran,71,Rio (Collector's Edition),39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,1982-05-10,1.16e-06,0.0433
0.398,rock,0.725,The Smiths,71,Hatful of Hollow,1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,1984,0.121,0.000854
0.511,rock,0.498,Tears For Fears,71,Songs From The Big Chair,2gQaQUhDCNGfBVXTvxAmXQ,Shout,1985-02-25,1.87e-05,0.174
0.475,rock,0.603,Bon Jovi,72,Bon Jovi,0X1sqQ652p1sceKM2nJlIJ,Runaway,1984-01-23,1.91e-05,0.00375
0.469,rock,0.37,Journey,70,Frontiers (2023 Remaster),1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],1983-02-01,1.81e-06,0.141
0.574,rock,0.978,Bruce Springsteen,70,Born In The U.S.A.,2Y90nL1ohB4sgYELDs7uNx,Glory Days,1984-06-04,0.0,0.0457
0.741,rock,0.944,Pat Benatar,70,Crimes Of Passion,0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,1980-08-05,3.61e-05,0.117
0.365,rock,0.342,Danzig,69,Danzig,7txxAtOMwLLnQTpKeBL6bp,Mother,1988-01-01,0.000457,0.00726
0.591,rock,0.658,Stevie Nicks,69,Bella Donna (2016 Remastered),7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,1981-07-27,5.98e-06,0.327
0.753,rock,0.295,Midnight Oil,69,Diesel And Dust,1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,1987-10-02,0.00065,0.00787
0.799,rock,0.518,The Police,69,Zenyatta Mondatta (Remastered 2003),5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,1980-10-03,0.00107,0.0453
0.785,rock,0.971,John Mellencamp,69,American Fool,67eX1ovaHyVPUinMHeUtIM,Hurts So Good,1982,0.000107,0.042
0.659,rock,0.659,Def Leppard,69,Hysteria,2PFIZFcGry0po3ZfRZkzKc,Hysteria,1987-08-03,0.0144,0.0318
0.553,rock,0.773,Blondie,69,Call Me,7HKxTNVlkHsfMLhigmhC0I,Call Me,2004-01-01,0.00246,0.000646
0.503,rock,0.419,Beastie Boys,68,Licensed To Ill,5NLuC70kZQv8q34QyQa1DP,Fight For Your Right,1986-11-15,0.00234,0.00757
0.531,rock,0.294,Poison,68,Open Up And Say...Ahh! (20th Anniversary Edition),43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - 2003 Remaster,1988-03-21,1.14e-05,0.16
0.823,hip-hop,0.707,"GIMS, DYSTINCT",74,SPIDER,2fFTn0f94EopgZyfSGQuyK,SPIDER,2024-05-10,1.73e-06,0.0774
0.724,hip-hop,0.72,"Central Cee, JRK 19",70,Bolide Noir,14DLZ9FaTofhnXBiV38axE,Bolide Noir,2024-08-22,0.0,0.294
0.702,hip-hop,0.572,"Gazo, Tiakola",68,LA MELO EST GANGX,6yqwxY8qifBBhyryjZutxk,MAMI WATA,2023-12-01,0.0,0.139
0.682,k-pop,0.86,NAYEON,73,,0V2passWyAXnON67kfAj7y,ABCD,2024-06-14,0.0,0.0404
0.668,k-pop,0.568,LISA,83,Rockstar,6vvPecFTmWxDfEJ6cYT1wa,Rockstar,2024-06-27,0.0,0.129
0.745,k-pop,0.363,aespa,72,Armageddon - The 1st Album,2VdSktBqFfkW7y6q5Ik4Z4,Supernova,2024-05-27,1.69e-06,0.0073
0.695,k-pop,0.465,aespa,74,Armageddon - The 1st Album,5eWcGfUCrVFMoYskyfkEPE,Armageddon,2024-05-27,1.41e-06,0.0668
0.77,k-pop,0.875,"Lee Young Ji, D.O.",72,16 Fantasy,1AtFSBJibfaqfiOByQCwZ5,Small girl (feat. D.O.),2024-06-21,0.0,0.53
0.875,k-pop,0.906,"ZICO, JENNIE",78,SPOT!,1SS0WlKhJewviwEDZ6dWj0,SPOT!,2024-04-26,0.0,0.151
0.803,k-pop,0.757,NewJeans,78,How Sweet,38tXZcL1gZRfbqfOG0VMTH,How Sweet,2024-05-24,5.67e-06,0.0816
0.774,k-pop,0.461,BABYMONSTER,78,BABYMONS7ER,1njlnn8ZKHI77Pe9szIONR,SHEESH,2024-04-01,0.0,0.113
0.871,k-pop,0.76,BABYMONSTER,75,BABYMONS7ER,7GDgpad2BQVuDUzaxHFakc,LIKE THAT,2024-04-01,3.49e-06,0.32
0.801,k-pop,0.383,NCT DREAM,69,DREAM( )SCAPE,5qrFeNSIrwIc0B6Elp16Dl,Smoothie,2024-03-25,0.0,0.00871
0.644,k-pop,0.378,aespa,78,Drama - The 4th Mini Album,5XWlyfo0kZ8LF7VSyfS4Ew,Drama,2023-11-10,0.0,0.164
0.521,pop,0.535,"Lady Gaga, Bruno Mars",100,Die With A Smile,2plbrEY59IikOBgBGLjaoe,Die With A Smile,2024-08-16,0.0,0.308
0.777,pop,0.939,"ROSÉ, Bruno Mars",98,APT.,5vNRhkKd0yEAg8suGBpjeY,APT.,2024-10-18,0.0,0.0283
0.747,pop,0.438,Billie Eilish,97,HIT ME HARD AND SOFT,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,0.0608,0.2
0.554,pop,0.372,Gracie Abrams,93,The Secret of Us (Deluxe),7ne4VBA60CxGM75vw0EYad,That’s So True,2024-10-18,0.0,0.214
0.66,pop,0.838,Jimin,92,MUSE,7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,0.0,0.00289
0.487,pop,0.317,Jin,71,Happy - :') (Remixes),50zAEIE4B1QqhPjRMK2Xmh,Running Wild,2024-11-19,0.0,0.000175
0.494,pop,0.273,Gigi Perez,93,Sailor Song,2262bWmqomIaJXwCRHr13j,Sailor Song,2024-07-26,6.72e-05,0.682
0.674,pop,0.721,Sabrina Carpenter,93,Short n' Sweet,5G2f63n7IPVPPjfNIGih7Q,Taste,2024-08-23,0.0,0.101
0.694,pop,0.471,"Oscar Maydon, Fuerza Regida",93,Tu Boda,1cOboCuWYI2osTOfolMRS6,Tu Boda,2024-09-26,1.36e-05,0.496
0.467,pop,0.126,Billie Eilish,93,HIT ME HARD AND SOFT,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,0.000271,0.612
0.699,pop,0.708,Sabrina Carpenter,88,Short n' Sweet,2HRqTpkrJO5ggZyyK6NPWz,Espresso,2024-08-23,5.36e-06,0.131
0.769,pop,0.57,"The Weeknd, Playboi Carti",92,Timeless,1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),2024-09-27,2.56e-06,0.0584
0.7,pop,0.785,Chappell Roan,94,"Good Luck, Babe!",0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",2024-04-05,0.0,0.0502
0.833,pop,0.343,"Rauw Alejandro, Bad Bunny",82,Cosa Nuestra,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,2024-11-15,1.27e-05,0.528
0.336,pop,0.35,Mariah Carey,87,Merry Christmas,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,1994-10-28,0.0,0.164
0.733,pop,0.935,Wham!,72,The Singles: Echoes from the Edge of Heaven,06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,2023-07-07,3.71e-06,0.212
0.472,pop,0.219,Benson Boone,89,Fireworks & Rollerblades,3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,2024-04-05,0.0,0.151
0.924,pop,0.787,KAROL G,93,Si Antes Te Hubiera Conocido,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,2024-06-21,0.000594,0.446
0.466,pop,0.806,Linkin Park,79,From Zero,1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,2024-11-15,0.0,0.0156
0.675,pop,0.621,Sabrina Carpenter,87,Short n' Sweet,2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,2024-08-23,0.0,0.257
0.53,pop,0.338,Gracie Abrams,90,The Secret of Us,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",2024-06-21,0.0,0.656
0.448,pop,0.0998,Lord Huron,88,Strange Trails,3hRV0jL3vUpRrcy398teAU,The Night We Met,2015-04-06,0.272,0.968
0.687,pop,0.47,"Rauw Alejandro, Romeo Santos",78,Cosa Nuestra,1YYfyJ2yCvGFCxwjsIqEK9,Khé?,2024-11-15,0.0,0.326
0.612,pop,0.398,The Neighbourhood,90,I Love You.,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,2013-04-22,0.0177,0.0495
0.464,pop,0.479,Arctic Monkeys,90,AM,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,2013-09-09,0.022,0.136
0.561,pop,0.242,Teddy Swims,89,I've Tried Everything But Therapy (Part 1),17phhZDn6oGtzMe56NuWvj,Lose Control,2023-09-15,1.9e-05,0.199
0.558,pop,0.62,"Tyler, The Creator, Kali Uchis",90,Flower Boy,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),2017-07-21,7.49e-06,0.371
